raceId,driverId,positionOrder,qualifying_position,podium_finish,year,name,forename,surname,driver_name,points,championship_position
1062,852,6,16,0,2021,Hungarian Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,18.0,13
1062,849,7,18,0,2021,Hungarian Grand Prix,Nicholas,Latifi,Nicholas Latifi,6.0,15
1062,847,8,17,0,2021,Hungarian Grand Prix,George,Russell,George Russell,4.0,16
1062,830,9,3,0,2021,Hungarian Grand Prix,Max,Verstappen,Max Verstappen,187.0,2
1062,8,10,13,0,2021,Hungarian Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,2.0,17
1062,817,11,11,0,2021,Hungarian Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,50.0,9
1062,854,12,20,0,2021,Hungarian Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,19
1062,841,13,14,0,2021,Hungarian Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,18
1062,853,14,19,0,2021,Hungarian Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,20
1062,846,15,6,0,2021,Hungarian Grand Prix,Lando,Norris,Lando Norris,113.0,3
1062,822,16,2,0,2021,Hungarian Grand Prix,Valtteri,Bottas,Valtteri Bottas,108.0,4
1062,815,17,4,0,2021,Hungarian Grand Prix,Sergio,Pérez,Sergio Pérez,104.0,5
1062,844,18,7,0,2021,Hungarian Grand Prix,Charles,Leclerc,Charles Leclerc,80.0,7
1062,840,19,12,0,2021,Hungarian Grand Prix,Lance,Stroll,Lance Stroll,18.0,14
1062,20,20,10,0,2021,Hungarian Grand Prix,Sebastian,Vettel,Sebastian Vettel,30.0,12
1063,830,1,1,1,2021,Belgian Grand Prix,Max,Verstappen,Max Verstappen,199.5,2
1063,847,2,2,1,2021,Belgian Grand Prix,George,Russell,George Russell,13.0,15
1063,1,3,3,1,2021,Belgian Grand Prix,Lewis,Hamilton,Lewis Hamilton,202.5,1
1063,817,4,4,0,2021,Belgian Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,56.0,8
1063,20,5,5,0,2021,Belgian Grand Prix,Sebastian,Vettel,Sebastian Vettel,35.0,12
1063,842,6,6,0,2021,Belgian Grand Prix,Pierre,Gasly,Pierre Gasly,54.0,9
1063,839,7,9,0,2021,Belgian Grand Prix,Esteban,Ocon,Esteban Ocon,42.0,10
1063,844,8,11,0,2021,Belgian Grand Prix,Charles,Leclerc,Charles Leclerc,82.0,7
1063,849,9,12,0,2021,Belgian Grand Prix,Nicholas,Latifi,Nicholas Latifi,7.0,16
1063,832,10,13,0,2021,Belgian Grand Prix,Carlos,Sainz,Carlos Sainz,83.5,6
1063,4,11,14,0,2021,Belgian Grand Prix,Fernando,Alonso,Fernando Alonso,38.0,11
1063,822,12,8,0,2021,Belgian Grand Prix,Valtteri,Bottas,Valtteri Bottas,108.0,4
1063,841,13,16,0,2021,Belgian Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,18
1063,846,14,10,0,2021,Belgian Grand Prix,Lando,Norris,Lando Norris,113.0,3
1063,852,15,17,0,2021,Belgian Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,18.0,13
1063,854,16,18,0,2021,Belgian Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,19
1063,853,17,20,0,2021,Belgian Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,20
1063,8,18,19,0,2021,Belgian Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,2.0,17
1063,815,19,7,0,2021,Belgian Grand Prix,Sergio,Pérez,Sergio Pérez,104.0,5
1063,840,20,15,0,2021,Belgian Grand Prix,Lance,Stroll,Lance Stroll,18.0,14
1064,830,1,1,1,2021,Dutch Grand Prix,Max,Verstappen,Max Verstappen,224.5,1
1064,1,2,2,1,2021,Dutch Grand Prix,Lewis,Hamilton,Lewis Hamilton,221.5,2
1064,822,3,3,1,2021,Dutch Grand Prix,Valtteri,Bottas,Valtteri Bottas,123.0,3
1064,842,4,4,0,2021,Dutch Grand Prix,Pierre,Gasly,Pierre Gasly,66.0,8
1064,844,5,5,0,2021,Dutch Grand Prix,Charles,Leclerc,Charles Leclerc,92.0,6
1064,4,6,9,0,2021,Dutch Grand Prix,Fernando,Alonso,Fernando Alonso,46.0,10
1064,832,7,6,0,2021,Dutch Grand Prix,Carlos,Sainz,Carlos Sainz,89.5,7
1064,815,8,16,0,2021,Dutch Grand Prix,Sergio,Pérez,Sergio Pérez,108.0,5
1064,839,9,8,0,2021,Dutch Grand Prix,Esteban,Ocon,Esteban Ocon,44.0,11
1064,846,10,13,0,2021,Dutch Grand Prix,Lando,Norris,Lando Norris,114.0,4
1064,817,11,10,0,2021,Dutch Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,56.0,9
1064,840,12,12,0,2021,Dutch Grand Prix,Lance,Stroll,Lance Stroll,18.0,14
1064,20,13,17,0,2021,Dutch Grand Prix,Sebastian,Vettel,Sebastian Vettel,35.0,12
1064,841,14,7,0,2021,Dutch Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,18
1064,9,15,18,0,2021,Dutch Grand Prix,Robert,Kubica,Robert Kubica,0.0,21
1064,849,16,14,0,2021,Dutch Grand Prix,Nicholas,Latifi,Nicholas Latifi,7.0,16
1064,847,17,11,0,2021,Dutch Grand Prix,George,Russell,George Russell,13.0,15
1064,854,18,19,0,2021,Dutch Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,19
1064,852,19,15,0,2021,Dutch Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,18.0,13
1064,853,20,20,0,2021,Dutch Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,20
1065,817,1,5,1,2021,Italian Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,83.0,8
1065,846,2,4,1,2021,Italian Grand Prix,Lando,Norris,Lando Norris,132.0,4
1065,822,3,1,1,2021,Italian Grand Prix,Valtteri,Bottas,Valtteri Bottas,141.0,3
1065,844,4,8,0,2021,Italian Grand Prix,Charles,Leclerc,Charles Leclerc,104.0,6
1065,815,5,9,0,2021,Italian Grand Prix,Sergio,Pérez,Sergio Pérez,118.0,5
1065,832,6,7,0,2021,Italian Grand Prix,Carlos,Sainz,Carlos Sainz,97.5,7
1065,840,7,12,0,2021,Italian Grand Prix,Lance,Stroll,Lance Stroll,24.0,13
1065,4,8,13,0,2021,Italian Grand Prix,Fernando,Alonso,Fernando Alonso,50.0,10
1065,847,9,15,0,2021,Italian Grand Prix,George,Russell,George Russell,15.0,15
1065,839,10,14,0,2021,Italian Grand Prix,Esteban,Ocon,Esteban Ocon,45.0,11
1065,849,11,16,0,2021,Italian Grand Prix,Nicholas,Latifi,Nicholas Latifi,7.0,16
1065,20,12,11,0,2021,Italian Grand Prix,Sebastian,Vettel,Sebastian Vettel,35.0,12
1065,841,13,10,0,2021,Italian Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,18
1065,9,14,19,0,2021,Italian Grand Prix,Robert,Kubica,Robert Kubica,0.0,20
1065,854,15,18,0,2021,Italian Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,19
1065,853,16,20,0,2021,Italian Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,21
1065,1,17,2,0,2021,Italian Grand Prix,Lewis,Hamilton,Lewis Hamilton,221.5,2
1065,830,18,3,0,2021,Italian Grand Prix,Max,Verstappen,Max Verstappen,226.5,1
1065,842,19,6,0,2021,Italian Grand Prix,Pierre,Gasly,Pierre Gasly,66.0,9
1065,852,20,17,0,2021,Italian Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,18.0,14
1066,1,1,4,1,2021,Russian Grand Prix,Lewis,Hamilton,Lewis Hamilton,246.5,1
1066,830,2,20,1,2021,Russian Grand Prix,Max,Verstappen,Max Verstappen,244.5,2
1066,832,3,2,1,2021,Russian Grand Prix,Carlos,Sainz,Carlos Sainz,112.5,6
1066,817,4,5,0,2021,Russian Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,95.0,8
1066,822,5,7,0,2021,Russian Grand Prix,Valtteri,Bottas,Valtteri Bottas,151.0,3
1066,4,6,6,0,2021,Russian Grand Prix,Fernando,Alonso,Fernando Alonso,58.0,10
1066,846,7,1,0,2021,Russian Grand Prix,Lando,Norris,Lando Norris,139.0,4
1066,8,8,16,0,2021,Russian Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,6.0,17
1066,815,9,9,0,2021,Russian Grand Prix,Sergio,Pérez,Sergio Pérez,120.0,5
1066,847,10,3,0,2021,Russian Grand Prix,George,Russell,George Russell,16.0,15
1066,840,11,8,0,2021,Russian Grand Prix,Lance,Stroll,Lance Stroll,24.0,13
1066,20,12,11,0,2021,Russian Grand Prix,Sebastian,Vettel,Sebastian Vettel,35.0,12
1066,842,13,12,0,2021,Russian Grand Prix,Pierre,Gasly,Pierre Gasly,66.0,9
1066,839,14,10,0,2021,Russian Grand Prix,Esteban,Ocon,Esteban Ocon,45.0,11
1066,844,15,15,0,2021,Russian Grand Prix,Charles,Leclerc,Charles Leclerc,104.0,7
1066,841,16,18,0,2021,Russian Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,18
1066,852,17,13,0,2021,Russian Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,18.0,14
1066,853,18,19,0,2021,Russian Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,21
1066,849,19,14,0,2021,Russian Grand Prix,Nicholas,Latifi,Nicholas Latifi,7.0,16
1066,854,20,17,0,2021,Russian Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,19
1067,822,1,2,1,2021,Turkish Grand Prix,Valtteri,Bottas,Valtteri Bottas,177.0,3
1067,830,2,3,1,2021,Turkish Grand Prix,Max,Verstappen,Max Verstappen,262.5,1
1067,815,3,7,1,2021,Turkish Grand Prix,Sergio,Pérez,Sergio Pérez,135.0,5
1067,844,4,4,0,2021,Turkish Grand Prix,Charles,Leclerc,Charles Leclerc,116.0,7
1067,1,5,1,0,2021,Turkish Grand Prix,Lewis,Hamilton,Lewis Hamilton,256.5,2
1067,842,6,5,0,2021,Turkish Grand Prix,Pierre,Gasly,Pierre Gasly,74.0,9
1067,846,7,8,0,2021,Turkish Grand Prix,Lando,Norris,Lando Norris,145.0,4
1067,832,8,15,0,2021,Turkish Grand Prix,Carlos,Sainz,Carlos Sainz,116.5,6
1067,840,9,9,0,2021,Turkish Grand Prix,Lance,Stroll,Lance Stroll,26.0,13
1067,839,10,12,0,2021,Turkish Grand Prix,Esteban,Ocon,Esteban Ocon,46.0,11
1067,841,11,18,0,2021,Turkish Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,18
1067,8,12,19,0,2021,Turkish Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,6.0,17
1067,817,13,16,0,2021,Turkish Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,95.0,8
1067,852,14,10,0,2021,Turkish Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,18.0,14
1067,847,15,13,0,2021,Turkish Grand Prix,George,Russell,George Russell,16.0,15
1067,4,16,6,0,2021,Turkish Grand Prix,Fernando,Alonso,Fernando Alonso,58.0,10
1067,849,17,17,0,2021,Turkish Grand Prix,Nicholas,Latifi,Nicholas Latifi,7.0,16
1067,20,18,11,0,2021,Turkish Grand Prix,Sebastian,Vettel,Sebastian Vettel,35.0,12
1067,854,19,14,0,2021,Turkish Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,19
1067,853,20,20,0,2021,Turkish Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,21
1069,830,1,1,1,2021,United States Grand Prix,Max,Verstappen,Max Verstappen,287.5,1
1069,1,2,2,1,2021,United States Grand Prix,Lewis,Hamilton,Lewis Hamilton,275.5,2
1069,815,3,3,1,2021,United States Grand Prix,Sergio,Pérez,Sergio Pérez,150.0,4
1069,844,4,5,0,2021,United States Grand Prix,Charles,Leclerc,Charles Leclerc,128.0,6
1069,817,5,7,0,2021,United States Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,105.0,8
1069,822,6,4,0,2021,United States Grand Prix,Valtteri,Bottas,Valtteri Bottas,185.0,3
1069,832,7,6,0,2021,United States Grand Prix,Carlos,Sainz,Carlos Sainz,122.5,7
1069,846,8,8,0,2021,United States Grand Prix,Lando,Norris,Lando Norris,149.0,5
1069,852,9,10,0,2021,United States Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,20.0,14
1069,20,10,12,0,2021,United States Grand Prix,Sebastian,Vettel,Sebastian Vettel,36.0,12
1069,841,11,13,0,2021,United States Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,18
1069,840,12,16,0,2021,United States Grand Prix,Lance,Stroll,Lance Stroll,26.0,13
1069,8,13,18,0,2021,United States Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,6.0,17
1069,847,14,15,0,2021,United States Grand Prix,George,Russell,George Russell,16.0,15
1069,849,15,17,0,2021,United States Grand Prix,Nicholas,Latifi,Nicholas Latifi,7.0,16
1069,854,16,19,0,2021,United States Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,19
1069,853,17,20,0,2021,United States Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,21
1069,4,18,14,0,2021,United States Grand Prix,Fernando,Alonso,Fernando Alonso,58.0,10
1069,839,19,11,0,2021,United States Grand Prix,Esteban,Ocon,Esteban Ocon,46.0,11
1069,842,20,9,0,2021,United States Grand Prix,Pierre,Gasly,Pierre Gasly,74.0,9
1070,830,1,3,1,2021,Mexico City Grand Prix,Max,Verstappen,Max Verstappen,312.5,1
1070,1,2,2,1,2021,Mexico City Grand Prix,Lewis,Hamilton,Lewis Hamilton,293.5,2
1070,815,3,4,1,2021,Mexico City Grand Prix,Sergio,Pérez,Sergio Pérez,165.0,4
1070,842,4,5,0,2021,Mexico City Grand Prix,Pierre,Gasly,Pierre Gasly,86.0,9
1070,844,5,8,0,2021,Mexico City Grand Prix,Charles,Leclerc,Charles Leclerc,138.0,6
1070,832,6,6,0,2021,Mexico City Grand Prix,Carlos,Sainz,Carlos Sainz,130.5,7
1070,20,7,11,0,2021,Mexico City Grand Prix,Sebastian,Vettel,Sebastian Vettel,42.0,12
1070,8,8,12,0,2021,Mexico City Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,10.0,16
1070,4,9,16,0,2021,Mexico City Grand Prix,Fernando,Alonso,Fernando Alonso,60.0,10
1070,846,10,10,0,2021,Mexico City Grand Prix,Lando,Norris,Lando Norris,150.0,5
1070,841,11,14,0,2021,Mexico City Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,18
1070,817,12,7,0,2021,Mexico City Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,105.0,8
1070,839,13,15,0,2021,Mexico City Grand Prix,Esteban,Ocon,Esteban Ocon,46.0,11
1070,840,14,20,0,2021,Mexico City Grand Prix,Lance,Stroll,Lance Stroll,26.0,13
1070,822,15,1,0,2021,Mexico City Grand Prix,Valtteri,Bottas,Valtteri Bottas,185.0,3
1070,847,16,13,0,2021,Mexico City Grand Prix,George,Russell,George Russell,16.0,15
1070,849,17,17,0,2021,Mexico City Grand Prix,Nicholas,Latifi,Nicholas Latifi,7.0,17
1070,853,18,19,0,2021,Mexico City Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,21
1070,854,19,18,0,2021,Mexico City Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,19
1070,852,20,9,0,2021,Mexico City Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,20.0,14
1071,1,1,1,1,2021,São Paulo Grand Prix,Lewis,Hamilton,Lewis Hamilton,318.5,2
1071,830,2,2,1,2021,São Paulo Grand Prix,Max,Verstappen,Max Verstappen,332.5,1
1071,822,3,3,1,2021,São Paulo Grand Prix,Valtteri,Bottas,Valtteri Bottas,203.0,3
1071,815,4,4,0,2021,São Paulo Grand Prix,Sergio,Pérez,Sergio Pérez,178.0,4
1071,844,5,7,0,2021,São Paulo Grand Prix,Charles,Leclerc,Charles Leclerc,148.0,6
1071,832,6,6,0,2021,São Paulo Grand Prix,Carlos,Sainz,Carlos Sainz,139.5,7
1071,842,7,5,0,2021,São Paulo Grand Prix,Pierre,Gasly,Pierre Gasly,92.0,9
1071,839,8,11,0,2021,São Paulo Grand Prix,Esteban,Ocon,Esteban Ocon,50.0,11
1071,4,9,10,0,2021,São Paulo Grand Prix,Fernando,Alonso,Fernando Alonso,62.0,10
1071,846,10,8,0,2021,São Paulo Grand Prix,Lando,Norris,Lando Norris,151.0,5
1071,20,11,12,0,2021,São Paulo Grand Prix,Sebastian,Vettel,Sebastian Vettel,42.0,12
1071,8,12,14,0,2021,São Paulo Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,10.0,16
1071,847,13,18,0,2021,São Paulo Grand Prix,George,Russell,George Russell,16.0,15
1071,841,14,15,0,2021,São Paulo Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,18
1071,852,15,13,0,2021,São Paulo Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,20.0,14
1071,849,16,17,0,2021,São Paulo Grand Prix,Nicholas,Latifi,Nicholas Latifi,7.0,17
1071,853,17,20,0,2021,São Paulo Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,21
1071,854,18,19,0,2021,São Paulo Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,19
1071,817,19,9,0,2021,São Paulo Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,105.0,8
1071,840,20,16,0,2021,São Paulo Grand Prix,Lance,Stroll,Lance Stroll,26.0,13
1051,1,1,1,1,2021,Qatar Grand Prix,Lewis,Hamilton,Lewis Hamilton,343.5,2
1051,830,2,2,1,2021,Qatar Grand Prix,Max,Verstappen,Max Verstappen,351.5,1
1051,4,3,5,1,2021,Qatar Grand Prix,Fernando,Alonso,Fernando Alonso,77.0,10
1051,815,4,11,0,2021,Qatar Grand Prix,Sergio,Pérez,Sergio Pérez,190.0,4
1051,839,5,9,0,2021,Qatar Grand Prix,Esteban,Ocon,Esteban Ocon,60.0,11
1051,840,6,12,0,2021,Qatar Grand Prix,Lance,Stroll,Lance Stroll,34.0,13
1051,832,7,7,0,2021,Qatar Grand Prix,Carlos,Sainz,Carlos Sainz,145.5,7
1051,844,8,13,0,2021,Qatar Grand Prix,Charles,Leclerc,Charles Leclerc,152.0,6
1051,846,9,6,0,2021,Qatar Grand Prix,Lando,Norris,Lando Norris,153.0,5
1051,20,10,10,0,2021,Qatar Grand Prix,Sebastian,Vettel,Sebastian Vettel,43.0,12
1051,842,11,4,0,2021,Qatar Grand Prix,Pierre,Gasly,Pierre Gasly,92.0,9
1051,817,12,14,0,2021,Qatar Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,105.0,8
1051,852,13,8,0,2021,Qatar Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,20.0,14
1051,8,14,16,0,2021,Qatar Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,10.0,16
1051,841,15,18,0,2021,Qatar Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,1.0,18
1051,854,16,19,0,2021,Qatar Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,19
1051,847,17,15,0,2021,Qatar Grand Prix,George,Russell,George Russell,16.0,15
1051,853,18,20,0,2021,Qatar Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,21
1051,849,19,17,0,2021,Qatar Grand Prix,Nicholas,Latifi,Nicholas Latifi,7.0,17
1051,822,20,3,0,2021,Qatar Grand Prix,Valtteri,Bottas,Valtteri Bottas,203.0,3
1072,1,1,1,1,2021,Saudi Arabian Grand Prix,Lewis,Hamilton,Lewis Hamilton,369.5,2
1072,830,2,3,1,2021,Saudi Arabian Grand Prix,Max,Verstappen,Max Verstappen,369.5,1
1072,822,3,2,1,2021,Saudi Arabian Grand Prix,Valtteri,Bottas,Valtteri Bottas,218.0,3
1072,839,4,9,0,2021,Saudi Arabian Grand Prix,Esteban,Ocon,Esteban Ocon,72.0,11
1072,817,5,11,0,2021,Saudi Arabian Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,115.0,8
1072,842,6,6,0,2021,Saudi Arabian Grand Prix,Pierre,Gasly,Pierre Gasly,100.0,9
1072,844,7,4,0,2021,Saudi Arabian Grand Prix,Charles,Leclerc,Charles Leclerc,158.0,5
1072,832,8,15,0,2021,Saudi Arabian Grand Prix,Carlos,Sainz,Carlos Sainz,149.5,7
1072,841,9,10,0,2021,Saudi Arabian Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,3.0,18
1072,846,10,7,0,2021,Saudi Arabian Grand Prix,Lando,Norris,Lando Norris,154.0,6
1072,840,11,18,0,2021,Saudi Arabian Grand Prix,Lance,Stroll,Lance Stroll,34.0,13
1072,849,12,16,0,2021,Saudi Arabian Grand Prix,Nicholas,Latifi,Nicholas Latifi,7.0,17
1072,4,13,13,0,2021,Saudi Arabian Grand Prix,Fernando,Alonso,Fernando Alonso,77.0,10
1072,852,14,8,0,2021,Saudi Arabian Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,20.0,14
1072,8,15,12,0,2021,Saudi Arabian Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,10.0,16
1072,20,16,17,0,2021,Saudi Arabian Grand Prix,Sebastian,Vettel,Sebastian Vettel,43.0,12
1072,815,17,5,0,2021,Saudi Arabian Grand Prix,Sergio,Pérez,Sergio Pérez,190.0,4
1072,853,18,20,0,2021,Saudi Arabian Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,21
1072,847,19,14,0,2021,Saudi Arabian Grand Prix,George,Russell,George Russell,16.0,15
1072,854,20,19,0,2021,Saudi Arabian Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,19
1073,830,1,1,1,2021,Abu Dhabi Grand Prix,Max,Verstappen,Max Verstappen,395.5,1
1073,1,2,2,1,2021,Abu Dhabi Grand Prix,Lewis,Hamilton,Lewis Hamilton,387.5,2
1073,832,3,5,1,2021,Abu Dhabi Grand Prix,Carlos,Sainz,Carlos Sainz,164.5,5
1073,852,4,8,0,2021,Abu Dhabi Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,32.0,14
1073,842,5,12,0,2021,Abu Dhabi Grand Prix,Pierre,Gasly,Pierre Gasly,110.0,9
1073,822,6,6,0,2021,Abu Dhabi Grand Prix,Valtteri,Bottas,Valtteri Bottas,226.0,3
1073,846,7,3,0,2021,Abu Dhabi Grand Prix,Lando,Norris,Lando Norris,160.0,6
1073,4,8,11,0,2021,Abu Dhabi Grand Prix,Fernando,Alonso,Fernando Alonso,81.0,10
1073,839,9,9,0,2021,Abu Dhabi Grand Prix,Esteban,Ocon,Esteban Ocon,74.0,11
1073,844,10,7,0,2021,Abu Dhabi Grand Prix,Charles,Leclerc,Charles Leclerc,159.0,7
1073,20,11,15,0,2021,Abu Dhabi Grand Prix,Sebastian,Vettel,Sebastian Vettel,43.0,12
1073,817,12,10,0,2021,Abu Dhabi Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,115.0,8
1073,840,13,13,0,2021,Abu Dhabi Grand Prix,Lance,Stroll,Lance Stroll,34.0,13
1073,854,14,19,0,2021,Abu Dhabi Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,19
1073,815,15,4,0,2021,Abu Dhabi Grand Prix,Sergio,Pérez,Sergio Pérez,190.0,4
1073,849,16,16,0,2021,Abu Dhabi Grand Prix,Nicholas,Latifi,Nicholas Latifi,7.0,17
1073,841,17,14,0,2021,Abu Dhabi Grand Prix,Antonio,Giovinazzi,Antonio Giovinazzi,3.0,18
1073,847,18,17,0,2021,Abu Dhabi Grand Prix,George,Russell,George Russell,16.0,15
1073,8,19,18,0,2021,Abu Dhabi Grand Prix,Kimi,Räikkönen,Kimi Räikkönen,10.0,16
1073,853,20,20,0,2021,Abu Dhabi Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,21
1074,844,1,1,1,2022,Bahrain Grand Prix,Charles,Leclerc,Charles Leclerc,26.0,1
1074,832,2,3,1,2022,Bahrain Grand Prix,Carlos,Sainz,Carlos Sainz,18.0,2
1074,1,3,5,1,2022,Bahrain Grand Prix,Lewis,Hamilton,Lewis Hamilton,15.0,3
1074,847,4,9,0,2022,Bahrain Grand Prix,George,Russell,George Russell,12.0,4
1074,825,5,7,0,2022,Bahrain Grand Prix,Kevin,Magnussen,Kevin Magnussen,10.0,5
1074,822,6,6,0,2022,Bahrain Grand Prix,Valtteri,Bottas,Valtteri Bottas,8.0,6
1074,839,7,11,0,2022,Bahrain Grand Prix,Esteban,Ocon,Esteban Ocon,6.0,7
1074,852,8,16,0,2022,Bahrain Grand Prix,Yuki,Tsunoda,Yuki Tsunoda,4.0,8
1074,4,9,8,0,2022,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,2.0,9
1074,855,10,15,0,2022,Bahrain Grand Prix,Guanyu,Zhou,Guanyu Zhou,1.0,10
1074,854,11,12,0,2022,Bahrain Grand Prix,Mick,Schumacher,Mick Schumacher,0.0,11
1074,840,12,19,0,2022,Bahrain Grand Prix,Lance,Stroll,Lance Stroll,0.0,12
1074,848,13,14,0,2022,Bahrain Grand Prix,Alexander,Albon,Alexander Albon,0.0,13
1074,817,14,18,0,2022,Bahrain Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,0.0,14
1074,846,15,13,0,2022,Bahrain Grand Prix,Lando,Norris,Lando Norris,0.0,15
1074,849,16,20,0,2022,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,16
1074,807,17,17,0,2022,Bahrain Grand Prix,Nico,Hülkenberg,Nico Hülkenberg,0.0,17
1074,815,18,4,0,2022,Bahrain Grand Prix,Sergio,Pérez,Sergio Pérez,0.0,18
1074,830,19,2,0,2022,Bahrain Grand Prix,Max,Verstappen,Max Verstappen,0.0,19
1074,842,20,10,0,2022,Bahrain Grand Prix,Pierre,Gasly,Pierre Gasly,0.0,20
1075,830,1,4,1,2022,Saudi Arabian Grand Prix,Max,Verstappen,Max Verstappen,25.0,3
1075,844,2,2,1,2022,Saudi Arabian Grand Prix,Charles,Leclerc,Charles Leclerc,45.0,1
1075,832,3,3,1,2022,Saudi Arabian Grand Prix,Carlos,Sainz,Carlos Sainz,33.0,2
1075,815,4,1,0,2022,Saudi Arabian Grand Prix,Sergio,Pérez,Sergio Pérez,12.0,7
1075,847,5,6,0,2022,Saudi Arabian Grand Prix,George,Russell,George Russell,22.0,4
1075,839,6,5,0,2022,Saudi Arabian Grand Prix,Esteban,Ocon,Esteban Ocon,14.0,6
1075,846,7,11,0,2022,Saudi Arabian Grand Prix,Lando,Norris,Lando Norris,6.0,10
1075,842,8,9,0,2022,Saudi Arabian Grand Prix,Pierre,Gasly,Pierre Gasly,4.0,12
1075,825,9,10,0,2022,Saudi Arabian Grand Prix,Kevin,Magnussen,Kevin Magnussen,12.0,8
1075,1,10,16,0,2022,Saudi Arabian Grand Prix,Lewis,Hamilton,Lewis Hamilton,16.0,5
1075,855,11,13,0,2022,Saudi Arabian Grand Prix,Guanyu,Zhou,Guanyu Zhou,1.0,14
1075,807,12,18,0,2022,Saudi Arabian Grand Prix,Nico,Hülkenberg,Nico Hülkenberg,0.0,17
1075,840,13,15,0,2022,Saudi Arabian Grand Prix,Lance,Stroll,Lance Stroll,0.0,16
1075,848,14,17,0,2022,Saudi Arabian Grand Prix,Alexander,Albon,Alexander Albon,0.0,18
1075,822,15,8,0,2022,Saudi Arabian Grand Prix,Valtteri,Bottas,Valtteri Bottas,8.0,9
1075,4,16,7,0,2022,Saudi Arabian Grand Prix,Fernando,Alonso,Fernando Alonso,2.0,13
