raceId,number,positionOrder,qualifying_position,podium_finish,year,name,forename,surname,driver_name,points,championship_position
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,18.0,2
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,16.0,3
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,12.0,4
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,10.0,5
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,8.0,6
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,6.0,7
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,4.0,8
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,2.0,9
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,1.0,10
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,11
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,12
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,13
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,14
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,15
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,16
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,17
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,18
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,19
1052,6,18,17,0,2021,Bahrain Grand Prix,Nicholas,Latifi,Nicholas Latifi,0.0,20
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,25.0,1
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,18.0,2
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,16.0,3
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,12.0,4
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,10.0,5
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,8.0,6
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,6.0,7
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,4.0,8
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,2.0,9
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,1.0,10
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,0.0,11
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,0.0,12
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,0.0,13
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,0.0,14
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,0.0,15
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,0.0,16
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,0.0,17
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,0.0,18
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,0.0,19
1052,14,19,9,0,2021,Bahrain Grand Prix,Fernando,Alonso,Fernando Alonso,0.0,20
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,25.0,1
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,18.0,2
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,16.0,3
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,12.0,4
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,10.0,5
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,8.0,6
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,6.0,7
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,4.0,8
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,2.0,9
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,1.0,10
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,0.0,11
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,0.0,12
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,0.0,13
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,0.0,14
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,0.0,15
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,0.0,16
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,0.0,17
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,0.0,18
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,0.0,19
1052,9,20,20,0,2021,Bahrain Grand Prix,Marcus,Ericsson,Marcus Ericsson,0.0,20
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,25.0,1
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,18.0,2
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,16.0,3
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,12.0,4
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,10.0,5
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,8.0,6
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,6.0,7
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,4.0,8
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,2.0,9
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,1.0,10
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,11
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,12
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,13
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,14
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,15
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,16
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,17
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,18
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,19
1052,9,20,20,0,2021,Bahrain Grand Prix,Nikita,Mazepin,Nikita Mazepin,0.0,20
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,5.0,10
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,10.0,8
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,0.0,19
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,1.0,13
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,0.0,20
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,6.0,9
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,14.0,6
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,20.0,4
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,43.0,2
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,0.0,17
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,0.0,16
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,0.0,18
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,2.0,12
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,0.0,15
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,0.0,14
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,2.0,11
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,14.0,7
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,27.0,3
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,16.0,5
1053,33,1,3,1,2021,Emilia Romagna Grand Prix,Max,Verstappen,Max Verstappen,44.0,1
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,5.0,10
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,10.0,8
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,0.0,19
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,1.0,13
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,0.0,20
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,6.0,9
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,14.0,6
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,20.0,4
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,43.0,2
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,0.0,17
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,0.0,16
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,0.0,18
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,2.0,12
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,0.0,15
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,0.0,14
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,2.0,11
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,14.0,7
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,27.0,3
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,16.0,5
1053,44,2,1,1,2021,Emilia Romagna Grand Prix,Lewis,Hamilton,Lewis Hamilton,44.0,1
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,5.0,10
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,10.0,8
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,0.0,19
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,1.0,13
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,0.0,20
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,6.0,9
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,14.0,6
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,20.0,4
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,43.0,2
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,0.0,17
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,0.0,16
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,0.0,18
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,2.0,12
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,0.0,15
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,0.0,14
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,2.0,11
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,14.0,7
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,27.0,3
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,16.0,5
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Max,Chilton,Max Chilton,44.0,1
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,5.0,10
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,10.0,8
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,0.0,19
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,1.0,13
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,0.0,20
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,6.0,9
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,14.0,6
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,20.0,4
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,43.0,2
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,0.0,17
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,0.0,16
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,0.0,18
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,2.0,12
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,0.0,15
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,0.0,14
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,2.0,11
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,14.0,7
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,27.0,3
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,16.0,5
1053,4,3,7,1,2021,Emilia Romagna Grand Prix,Lando,Norris,Lando Norris,44.0,1
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,5.0,10
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,10.0,8
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,0.0,19
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,1.0,13
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,0.0,20
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,6.0,9
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,14.0,6
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,20.0,4
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,43.0,2
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,0.0,17
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,0.0,16
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,0.0,18
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,2.0,12
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,0.0,15
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,0.0,14
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,2.0,11
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,14.0,7
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,27.0,3
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,16.0,5
1053,16,4,4,0,2021,Emilia Romagna Grand Prix,Charles,Leclerc,Charles Leclerc,44.0,1
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,5.0,10
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,10.0,8
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,0.0,19
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,1.0,13
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,0.0,20
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,6.0,9
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,14.0,6
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,20.0,4
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,43.0,2
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,0.0,17
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,0.0,16
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,0.0,18
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,2.0,12
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,0.0,15
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,0.0,14
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,2.0,11
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,14.0,7
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,27.0,3
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,16.0,5
1053,55,5,11,0,2021,Emilia Romagna Grand Prix,Carlos,Sainz,Carlos Sainz,44.0,1
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,5.0,10
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,10.0,8
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,0.0,19
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,1.0,13
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,0.0,20
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,6.0,9
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,14.0,6
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,20.0,4
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,43.0,2
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,0.0,17
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,0.0,16
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,0.0,18
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,2.0,12
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,0.0,15
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,0.0,14
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,2.0,11
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,14.0,7
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,27.0,3
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,16.0,5
1053,3,6,6,0,2021,Emilia Romagna Grand Prix,Daniel,Ricciardo,Daniel Ricciardo,44.0,1
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,5.0,10
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,10.0,8
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,0.0,19
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,1.0,13
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,0.0,20
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,6.0,9
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,14.0,6
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,20.0,4
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,43.0,2
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,0.0,17
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,0.0,16
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,0.0,18
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,2.0,12
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,0.0,15
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,0.0,14
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,2.0,11
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,14.0,7
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,27.0,3
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,16.0,5
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Kamui,Kobayashi,Kamui Kobayashi,44.0,1
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,5.0,10
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,10.0,8
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,0.0,19
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,1.0,13
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,0.0,20
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,6.0,9
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,14.0,6
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,20.0,4
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,43.0,2
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,0.0,17
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,0.0,16
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,0.0,18
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,2.0,12
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,0.0,15
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,0.0,14
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,2.0,11
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,14.0,7
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,27.0,3
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,16.0,5
1053,10,7,5,0,2021,Emilia Romagna Grand Prix,Pierre,Gasly,Pierre Gasly,44.0,1
1053,18,8,10,0,2021,Emilia Romagna Grand Prix,Lance,Stroll,Lance Stroll,5.0,10
